title,type,source,episodes,status,airing,rating,score,scored_by,rank,popularity,members,favorites,studio,aired_from,aired_to,year,start_season,date_aired,duration_minutes,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,NA,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri,Average Rank of Related,Adaptation,Sequel,Side story,Alternative version,Prequel,Summary,Other,Spin-off,Alternative setting,Character,Parent story,Full story
Evil or Live,TV,Web manga,12.0,Finished Airing,False,R - 17+ (violence & profanity),5.99,12252.0,7364.0,1881.0,36687.0,53.0,SmallStudio,2017-10-11 00:00:00,2018-01-02 00:00:00,2017.0,Fall,83 days 00:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Oyayubi Hime Monogatari,TV,Book,26.0,Finished Airing,False,G - All Ages,6.75,276.0,4544.0,8553.0,863.0,2.0,unknown,1992-03-31 00:00:00,1992-09-30 00:00:00,1992.0,Spring,183 days 00:00:00,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nyan Koi!,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.32,95032.0,2352.0,462.0,174063.0,567.0,AIC,2009-10-02 00:00:00,2009-12-18 00:00:00,2009.0,Fall,77 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Star Ocean EX,TV,Game,26.0,Finished Airing,False,PG-13 - Teens 13 or older,6.67,4664.0,4906.0,3690.0,9926.0,29.0,Studio Deen,2001-04-03 00:00:00,2001-09-25 00:00:00,2001.0,Spring,175 days 00:00:00,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Akai Koudan Zillion,TV,Game,31.0,Finished Airing,False,PG-13 - Teens 13 or older,6.74,617.0,4562.0,6381.0,2506.0,13.0,Production I.G,1987-04-12 00:00:00,1987-12-13 00:00:00,1987.0,Spring,245 days 00:00:00,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3255.6666666666665,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Blassreiter,TV,Original,24.0,Finished Airing,False,R - 17+ (violence & profanity),7.03,21867.0,3443.0,1271.0,64034.0,220.0,Gonzo,2008-04-06 00:00:00,2008-09-28 00:00:00,2008.0,Spring,175 days 00:00:00,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Haiyore! Nyaruko-san,TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.2,92241.0,2812.0,363.0,205379.0,988.0,Xebec,2012-04-10 00:00:00,2012-06-26 00:00:00,2012.0,Spring,77 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Samurai Girl Real Bout High School,TV,Light novel,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.02,3073.0,7312.0,4158.0,7460.0,9.0,Gonzo,2001-07-30 00:00:00,2001-10-22 00:00:00,2001.0,Summer,84 days 00:00:00,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shinkyoku Soukai Polyphonica Crimson S,TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.28,7109.0,2504.0,2702.0,19555.0,43.0,Diomedea,2009-04-05 00:00:00,2009-06-21 00:00:00,2009.0,Spring,77 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dagashi Kashi 2,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,6.98,18779.0,3636.0,1347.0,60369.0,90.0,SmallStudio,2018-01-12 00:00:00,2018-03-30 00:00:00,2018.0,Winter,77 days 00:00:00,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ultraviolet: Code 044,TV,Other,12.0,Finished Airing,False,R - 17+ (violence & profanity),6.0,768.0,7362.0,5065.0,4540.0,2.0,Madhouse,2008-07-01 00:00:00,2008-09-16 00:00:00,2008.0,Summer,77 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Manyuu Hikenchou,TV,Manga,12.0,Finished Airing,False,R+ - Mild Nudity,6.3,13770.0,6400.0,1712.0,42694.0,140.0,SmallStudio,2011-07-11 00:00:00,2011-09-26 00:00:00,2011.0,Summer,77 days 00:00:00,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dokidoki♡Densetsu: Mahoujin Guruguru,TV,Manga,38.0,Finished Airing,False,G - All Ages,7.38,875.0,2105.0,6366.0,2525.0,11.0,Nippon Animation,2000-04-04 00:00:00,2000-12-26 00:00:00,2000.0,Spring,266 days 00:00:00,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Anime Oyako Gekijou,TV,Original,26.0,Finished Airing,False,G - All Ages,5.92,544.0,7514.0,7726.0,1307.0,3.0,Tatsunoko Production,1981-10-09 00:00:00,1982-03-29 00:00:00,1981.0,Fall,171 days 00:00:00,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3365.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanamaru Youchien,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.4,22448.0,2018.0,1546.0,49217.0,150.0,Gainax,2010-01-11 00:00:00,2010-03-29 00:00:00,2010.0,Winter,77 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Perman,TV,Unknown,54.0,Finished Airing,False,PG - Children,6.47,417.0,5730.0,8557.0,862.0,5.0,unknown,1967-04-02 00:00:00,1968-04-14 00:00:00,1967.0,Spring,378 days 00:00:00,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Seiken no Blacksmith,TV,Light novel,12.0,Finished Airing,False,R+ - Mild Nudity,6.9,52808.0,3930.0,811.0,106943.0,190.0,SmallStudio,2009-10-03 00:00:00,2009-12-19 00:00:00,2009.0,Fall,77 days 00:00:00,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Mahoutsukai Sally,TV,Unknown,109.0,Finished Airing,False,G - All Ages,6.46,503.0,5759.0,6918.0,1946.0,2.0,Toei Animation,1966-12-05 00:00:00,1969-12-30 00:00:00,1966.0,Winter,1121 days 00:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shinryaku!? Ika Musume,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.59,29853.0,1391.0,1388.0,57626.0,119.0,Diomedea,2011-09-27 00:00:00,2011-12-25 00:00:00,2011.0,Fall,89 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mashin Eiyuuden Wataru 2,TV,Unknown,46.0,Finished Airing,False,G - All Ages,6.97,210.0,3685.0,9111.0,637.0,2.0,Sunrise,1990-03-09 00:00:00,1991-03-08 00:00:00,1990.0,Spring,364 days 00:00:00,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ViVid Strike!,TV,Original,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.26,8997.0,2594.0,2052.0,31540.0,73.0,SmallStudio,2016-10-02 00:00:00,2016-12-18 00:00:00,2016.0,Fall,77 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saraiya Goyou,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.89,17560.0,725.0,1507.0,51630.0,621.0,SmallStudio,2010-04-16 00:00:00,2010-07-02 00:00:00,2010.0,Spring,77 days 00:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dororon Enma-kun,TV,Manga,25.0,Finished Airing,False,PG-13 - Teens 13 or older,6.3,360.0,6380.0,6520.0,2347.0,1.0,Toei Animation,1973-10-04 00:00:00,1974-03-28 00:00:00,1973.0,Fall,175 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GR: Giant Robo,TV,Unknown,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.75,252.0,4528.0,6919.0,1941.0,2.0,SmallStudio,2007-01-19 00:00:00,2007-07-20 00:00:00,2007.0,Winter,182 days 00:00:00,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Happy☆Lesson: Advance,TV,Manga,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.93,5031.0,3811.0,3509.0,11188.0,8.0,Studio Hibari,2003-07-03 00:00:00,2003-09-28 00:00:00,2003.0,Summer,87 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shounen Hollywood: Holly Stage for 50,TV,Novel,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.66,1404.0,4944.0,5044.0,4594.0,14.0,Zexcs,2015-01-10 00:00:00,2015-04-04 00:00:00,2015.0,Winter,84 days 00:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Densetsu Kyojin Ideon,TV,Original,39.0,Finished Airing,False,PG-13 - Teens 13 or older,7.02,1641.0,3491.0,4092.0,7736.0,52.0,Sunrise,1980-05-08 00:00:00,1981-01-30 00:00:00,1980.0,Spring,267 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6520.666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.03,59823.0,3471.0,682.0,123898.0,271.0,Silver Link.,2015-10-07 00:00:00,2015-12-23 00:00:00,2015.0,Fall,77 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rokujouma no Shinryakusha!? (TV),TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.29,51398.0,2473.0,820.0,105939.0,275.0,Silver Link.,2014-07-12 00:00:00,2014-09-27 00:00:00,2014.0,Summer,77 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Taiyou no Yuusha Fighbird,TV,Unknown,48.0,Finished Airing,False,G - All Ages,7.15,233.0,3014.0,7898.0,1252.0,9.0,Sunrise,1991-02-02 00:00:00,1992-02-01 00:00:00,1991.0,Winter,364 days 00:00:00,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hey! Bumboo,TV,Unknown,130.0,Finished Airing,False,PG - Children,6.14,395.0,6958.0,8601.0,842.0,2.0,Nippon Animation,1985-04-08 00:00:00,1986-04-03 00:00:00,1985.0,Spring,360 days 00:00:00,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3899.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nurse Angel Ririka SOS,TV,Manga,35.0,Finished Airing,False,PG - Children,6.77,369.0,4461.0,7028.0,1852.0,8.0,Studio Gallop,1995-07-07 00:00:00,1996-03-29 00:00:00,1995.0,Summer,266 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ame-iro Cocoa: Rainy Color e Youkoso!,TV,Digital manga,12.0,Finished Airing,False,PG - Children,4.87,3274.0,9135.0,4185.0,7371.0,4.0,SmallStudio,2015-10-04 00:00:00,2015-12-20 00:00:00,2015.0,Fall,77 days 00:00:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kareshi Kanojo no Jijou,TV,Manga,26.0,Finished Airing,False,PG-13 - Teens 13 or older,7.64,47303.0,1250.0,702.0,121555.0,1444.0,SmallStudio,1998-10-02 00:00:00,1999-03-26 00:00:00,1998.0,Fall,175 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8612.666666666666,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mikagura Gakuen Kumikyoku (TV),TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,6.8,24418.0,4326.0,1326.0,61309.0,147.0,Doga Kobo,2015-04-07 00:00:00,2015-06-23 00:00:00,2015.0,Spring,77 days 00:00:00,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jigoku Shoujo Mitsuganae,TV,Original,26.0,Finished Airing,False,R - 17+ (violence & profanity),7.75,29087.0,993.0,1131.0,72824.0,294.0,Studio Deen,2008-10-04 00:00:00,2009-04-04 00:00:00,2008.0,Fall,182 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,601.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Haja Kyosei G Dangaiou,TV,Unknown,13.0,Finished Airing,False,PG-13 - Teens 13 or older,5.44,436.0,8476.0,7203.0,1701.0,1.0,unknown,2001-04-05 00:00:00,2001-07-05 00:00:00,2001.0,Spring,91 days 00:00:00,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deltora Quest,TV,Book,65.0,Finished Airing,False,PG - Children,7.08,4827.0,3256.0,3175.0,14187.0,77.0,OLM,2007-01-06 00:00:00,2008-03-29 00:00:00,2007.0,Winter,448 days 00:00:00,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
